contains_bug,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,glm_probability,rf_probability
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,24.0,39.0,4.447088505685387,1086.0,67.0,131.87179487179486,True,5.0,55.90965604226021,16.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,2.0,104.0,True,1.0,140.60861111111112,1.0,126.0,11.392688941605346,105.0,0.0,0.0
False,1.0,1.0,1.0,0.0,5.0,3.0,86.0,True,2.0,97.95743055555556,1.0,125.0,10.392688941605346,104.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,4.0,6.0,2.40305849369222,14.0,7.0,176.16666666666666,False,5.0,61.10042245370371,6.0,124.0,22.86309523809523,58.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,4.0,6.0,2.40305849369222,14.0,7.0,176.16666666666666,False,5.0,57.40596643518518,6.0,123.0,23.5219537815126,57.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,2.0,4.0,0.0,376.5,False,2.0,71.65327835648148,3.0,122.0,22.536619263089847,101.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,False,2.0,111.81165509259259,1.0,3.0,2.090909090909091,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,103.0,False,3.0,0.06302083333333333,1.0,121.0,21.56540077569489,13.0,0.0,0.0
False,1.0,2.0,3.0,1.1842706917843415,8.0,68.0,188.33333333333334,True,3.0,101.32364197530865,2.0,120.0,20.56540077569489,100.0,0.0,0.0
False,1.0,2.0,2.0,0.8904916402194913,11.0,2.0,104.5,False,3.0,36.026603009259254,2.0,119.0,19.56540077569489,99.0,0.0,0.0
False,1.0,1.0,1.0,0.0,10.0,2.0,82.0,False,2.0,91.80482638888888,1.0,118.0,18.56540077569489,98.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,98.0,True,2.0,51.008287037037036,1.0,117.0,17.56540077569489,97.0,0.0,0.0
False,1.0,1.0,1.0,0.0,8.0,2.0,271.0,True,3.0,72.72967592592593,1.0,116.0,16.56540077569489,11.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,103.0,False,3.0,1.8027083333333334,1.0,115.0,15.565400775694888,12.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,447.0,False,3.0,0.034027777777777775,1.0,113.0,13.565400775694888,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,447.0,False,4.0,0.034027777777777775,1.0,114.0,13.565400775694888,1.0,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,3.0,447.0,True,3.0,70.95640046296296,1.0,1.0,0.09090909090909091,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,3.0,447.0,True,3.0,70.95640046296296,1.0,2.0,0.09090909090909091,1.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,4.0,4.0,1.321606958388347,3.0,14.0,234.75,False,5.0,19.709892939814814,4.0,112.0,12.70291179408826,53.5,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,3.0,208.0,True,4.0,3.685486111111111,1.0,111.0,11.854240612328843,95.0,0.0,0.0
False,1.0,1.0,1.0,0.0,20.0,3.0,258.0,True,4.0,3.322662037037037,1.0,110.0,10.854240612328843,94.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,2.0,0.9988455359952018,25.0,0.0,210.5,False,5.0,78.99995370370371,2.0,109.0,10.043956043956038,93.0,0.0,0.0
False,1.0,1.0,1.0,0.0,5.0,3.0,206.0,True,4.0,66.91109953703703,1.0,108.0,9.052289377289371,92.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,103.0,False,3.0,45.16594907407407,1.0,107.0,8.052289377289371,10.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,103.0,False,3.0,0.018113425925925925,1.0,106.0,19.442063492063482,9.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,164.0,True,3.0,41.694409722222225,1.0,105.0,18.442063492063482,91.0,0.0,0.0
False,2.0,7.0,14.0,3.594905461227893,29.0,29.0,80.28571428571429,True,4.0,47.917142857142856,8.0,104.0,17.442063492063482,49.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,0.0,198.0,True,4.0,16.12420138888889,1.0,103.0,18.054761904761904,89.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,25.0,295.0,True,3.0,42.09980324074074,1.0,102.0,17.054761904761904,88.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,208.0,True,3.0,36.10849537037037,1.0,101.0,16.054761904761904,87.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,3.0,377.0,True,2.0,0.013935185185185186,1.0,100.0,27.50476190476189,86.0,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,3.0,377.0,True,2.0,0.934525462962963,1.0,99.0,26.50476190476189,85.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,375.0,True,2.0,0.9188888888888889,1.0,98.0,25.50476190476189,84.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,345.0,True,3.0,27.83395833333333,1.0,97.0,24.50476190476189,83.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,3.0,1.0,445.0,True,2.0,0.8067708333333333,1.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,0.0,197.0,True,3.0,0.9388888888888889,1.0,6.0,1.8333333333333333,5.0,0.0,0.0
False,2.0,2.0,2.0,0.7219280948873623,4.0,1.0,11.5,True,1.0,21.84274884259259,1.0,5.0,0.8333333333333333,2.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,0.0,444.0,False,2.0,35.809131944444445,1.0,4.0,0.6666666666666666,2.0,0.0,0.0
False,1.0,5.0,5.0,2.321928094887362,70.0,0.0,361.8,False,3.0,0.0024189814814814816,1.0,96.0,24.2190476190476,82.0,0.0,0.0
False,1.0,7.0,8.0,2.599982906086289,149.0,220.0,305.875,True,3.0,0.7941753472222222,2.0,95.0,23.2190476190476,81.0,0.0,0.0
False,1.0,1.0,2.0,1.0,2.0,2.0,81.0,True,3.0,20.6940625,1.0,94.0,22.252380952380935,80.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,119.0,True,3.0,19.762453703703702,1.0,93.0,21.252380952380935,79.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,103.0,False,3.0,18.652604166666666,1.0,92.0,20.30952380952379,7.0,0.0,0.0
False,1.0,7.0,7.0,2.483877099033716,83.0,26.0,291.2857142857143,False,3.0,12.085560515873015,3.0,91.0,19.39285714285712,78.0,0.0,0.0
False,3.0,19.0,28.0,3.561785574774504,1656.0,39.0,65.75,True,6.0,15.942693452380956,9.0,14.0,2.566666666666667,5.333333333333333,0.0,0.0
False,1.0,6.0,7.0,2.2509610358678653,100.0,13.0,196.42857142857142,True,5.0,25.130534060846564,5.0,18.0,7.183333333333334,17.0,0.0,0.0
False,2.0,4.0,5.0,1.528277738451012,54.0,17.0,243.8,True,4.0,25.150516203703706,5.0,17.0,6.183333333333334,8.5,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,64.0,False,3.0,31.67736111111111,1.0,16.0,5.183333333333334,15.0,0.0,0.0
False,1.0,4.0,6.0,2.2346291521475306,59.0,5.0,198.0,False,5.0,24.249483024691358,4.0,15.0,4.183333333333334,14.0,0.0,0.0
False,1.0,5.0,8.0,2.384179802738699,160.0,4.0,117.5,True,3.0,25.96031105324074,4.0,14.0,3.183333333333333,13.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,89.0,True,2.0,11.941469907407408,1.0,90.0,18.899999999999984,77.0,0.0,0.0
False,1.0,3.0,5.0,1.956547978916164,25.0,27.0,165.8,False,4.0,14.995347222222222,3.0,13.0,4.366666666666667,12.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,103.0,False,3.0,7.085740740740741,1.0,89.0,41.33333333333334,6.0,0.0,0.0
False,1.0,6.0,6.0,1.936813939861876,734.0,515.0,279.3333333333333,False,3.0,3.4626890432098762,2.0,88.0,40.33333333333334,76.0,0.0,0.0
False,2.0,7.0,27.0,3.151720219514756,165.0,34.0,56.666666666666664,True,4.0,10.92670824759945,9.0,87.0,41.16666666666667,42.5,0.0,0.0
False,1.0,2.0,3.0,1.1296938769174603,80.0,6.0,54.666666666666664,True,4.0,3.445547839506173,1.0,12.0,6.0,11.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,3.0,166.0,True,3.0,6.174756944444445,1.0,86.0,41.33333333333334,74.0,0.0,0.0
False,1.0,1.0,2.0,0.9910760598382222,13.0,5.0,77.0,True,3.0,19.067291666666666,2.0,85.0,40.33333333333334,73.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,0.0,207.0,False,3.0,5.987997685185185,1.0,84.0,40.33333333333334,72.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,143.0,False,4.0,5.985335648148149,1.0,83.0,39.33333333333334,71.0,0.0,0.0
False,1.0,6.0,6.0,2.584962500721156,6.0,6.0,320.8333333333333,False,3.0,5.564994212962962,2.0,82.0,38.33333333333334,70.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,3.0,9.0,2.517060364164928,114.0,6.0,112.66666666666667,True,5.0,10.393523662551441,5.0,81.0,51.33333333333333,69.0,0.0,0.0
False,1.0,3.0,3.0,1.1537555978940852,96.0,0.0,104.0,False,4.0,7.109760802469136,2.0,80.0,50.666666666666664,68.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,1.4402903441933417,119.0,0.0,38.5,False,2.0,5.921796875,2.0,79.0,49.666666666666664,67.0,0.0,0.0
False,1.0,3.0,3.0,1.3830302055439916,22.0,9.0,324.3333333333333,False,3.0,3.112033179012345,3.0,78.0,49.166666666666664,66.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,397.0,False,2.0,15.691400462962964,1.0,77.0,49.166666666666664,65.0,0.0,0.0
False,3.0,9.0,12.0,2.865891577319077,318.0,48.0,115.08333333333333,True,5.0,7.831951195987654,10.0,11.0,9.166666666666666,3.3333333333333335,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,100.0,True,1.0,17.572280092592592,1.0,76.0,52.0,9.0,0.0,0.0
False,1.0,10.0,15.0,3.307253902135485,377.0,37.0,144.93333333333334,False,5.0,3.5496589506172835,8.0,75.0,52.0,64.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,92.0,0.0,0.0,False,0.0,0.0,0.0,74.0,52.666666666666664,63.0,0.0,0.0
False,1.0,7.0,9.0,2.3184560873245426,70.0,77.0,66.0,False,5.0,8.05164609053498,8.0,73.0,51.666666666666664,62.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,7.0,8.0,2.7573740694647118,124.0,47.0,249.125,False,3.0,0.6238411458333334,3.0,72.0,50.666666666666664,61.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,5.0,97.0,False,2.0,0.7810185185185186,1.0,71.0,49.666666666666664,60.0,0.0,0.0
False,1.0,2.0,2.0,0.35335933502142136,14.0,1.0,207.5,False,3.0,0.8281712962962964,2.0,70.0,48.666666666666664,59.0,0.0,0.0
False,1.0,2.0,2.0,0.9011701959974223,26.0,15.0,200.0,False,3.0,0.0403125,2.0,69.0,48.83333333333333,58.0,0.0,0.0
False,1.0,1.0,1.0,0.0,0.0,2.0,315.0,False,3.0,0.006990740740740741,1.0,68.0,48.33333333333333,57.0,0.0,0.0
False,1.0,2.0,2.0,0.9182958340544896,12.0,6.0,198.0,False,3.0,0.10308449074074073,2.0,67.0,47.33333333333333,56.0,0.0,0.0
False,1.0,2.0,3.0,1.0814287655138444,76.0,29.0,147.33333333333334,False,5.0,0.4943827160493827,2.0,66.0,46.83333333333333,55.0,0.0,0.0
False,1.0,2.0,2.0,0.7219280948873623,4.0,1.0,153.5,True,4.0,1.9464004629629628,2.0,65.0,46.0,54.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,150.0,True,4.0,0.0022800925925925927,1.0,64.0,45.0,53.0,0.0,0.0
False,1.0,1.0,1.0,0.0,10.0,2.0,142.0,False,4.0,3.101412037037037,1.0,63.0,44.0,52.0,0.0,0.0
False,1.0,9.0,10.0,2.0459469743276406,119.0,7.0,192.5,False,3.0,2.4141354166666664,4.0,62.0,43.0,51.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,1.633731420642133,14.0,4.0,203.5,False,5.0,6.972994791666666,4.0,61.0,47.5,50.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,4.0,1.9182958340544896,0.0,6.0,105.0,True,3.0,5.674149305555556,3.0,60.0,49.0,49.0,0.0,0.0
False,1.0,2.0,2.0,0.9867867202680318,148.0,0.0,0.0,False,0.0,0.0,0.0,59.0,48.0,48.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,103.0,False,2.0,2.433101851851852,1.0,58.0,47.0,5.0,0.0,0.0
False,1.0,5.0,5.0,2.305958492868042,14.0,14.0,293.6,True,3.0,0.17739583333333334,1.0,57.0,46.0,47.0,0.0,0.0
False,1.0,2.0,2.0,0.9991421039919088,29.0,0.0,46.5,False,2.0,0.5418460648148148,2.0,56.0,45.0,46.0,0.0,0.0
False,1.0,7.0,8.0,2.5668273086640276,75.0,22.0,240.125,False,3.0,1.4642057291666666,6.0,55.0,45.0,45.0,0.0,0.0
False,1.0,1.0,1.0,0.0,5.0,1.0,45.0,True,1.0,11.717002314814815,1.0,54.0,45.0,44.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,10.0,434.0,False,3.0,0.06045138888888889,1.0,10.0,8.5,9.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,2.0,0.9876925088958034,15.0,8.0,331.5,True,3.0,0.03532407407407408,1.0,9.0,7.5,8.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,9.0,12.0,2.4932983800552053,104.0,25.0,215.58333333333334,True,4.0,2.939001736111111,10.0,8.0,6.5,7.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,307.0,True,3.0,0.021944444444444444,1.0,7.0,5.5,6.0,0.0,0.0
False,1.0,2.0,3.0,1.4509082837501823,22.0,24.0,99.0,False,1.0,0.0024305555555555556,1.0,6.0,4.5,5.0,0.0,0.0
False,1.0,3.0,4.0,1.2035997649480807,90.0,0.0,126.75,False,5.0,0.1452459490740741,2.0,5.0,3.5,4.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,142.0,False,4.0,0.047268518518518515,1.0,53.0,46.0,43.0,0.0,0.0
False,1.0,3.0,5.0,1.462520495092184,277.0,0.0,139.4,False,3.0,0.22156250000000002,2.0,4.0,2.5,3.0,0.0,0.0
False,1.0,2.0,3.0,1.5052408149441479,11.0,5.0,125.33333333333333,False,4.0,4.613206018518519,3.0,52.0,45.0,42.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,293.0,False,3.0,0.4908449074074074,1.0,51.0,44.0,41.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,6.0,9.0,2.4170879419963147,65.0,9.0,184.88888888888889,True,5.0,3.8613104423868307,8.0,50.0,43.0,24.0,0.0,0.0
False,1.0,7.0,11.0,2.7762731077940623,186.0,1.0,122.54545454545455,True,3.0,4.37458648989899,6.0,3.0,1.5,2.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,2.0,136.0,True,2.0,6.054861111111111,1.0,13.0,11.5,12.0,0.0,0.0
False,1.0,6.0,6.0,1.4009243883613367,142.0,5.0,116.0,False,4.0,3.0174729938271607,3.0,49.0,42.5,39.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,280.0,True,1.0,3.058414351851852,1.0,48.0,42.5,38.0,0.0,0.0
False,1.0,1.0,2.0,1.0,2.0,280.0,140.0,True,2.0,0.002928240740740741,1.0,47.0,41.5,37.0,0.0,0.0
False,1.0,1.0,2.0,1.0,10.0,2.0,135.0,False,2.0,0.00818287037037037,1.0,46.0,40.5,36.0,0.0,0.0
False,1.0,1.0,2.0,1.0,272.0,2.0,0.0,False,1.0,0.8294328703703704,1.0,45.0,39.5,35.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,103.0,False,2.0,2.326087962962963,1.0,44.0,39.5,4.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,2.0,2.0,1.0,0.0,2.0,108.0,False,3.0,0.20822337962962964,2.0,12.0,11.0,6.5,0.0,0.0
False,1.0,1.0,1.0,0.0,57.0,0.0,0.0,False,0.0,0.0,0.0,11.0,10.0,10.0,0.0,0.0
False,1.0,1.0,2.0,1.0,2.0,2.0,0.0,False,1.0,0.03753472222222222,1.0,10.0,9.0,9.0,0.0,0.0
False,1.0,1.0,1.0,0.0,6.0,2.0,78.0,True,2.0,0.01787037037037037,1.0,9.0,8.0,8.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,140.0,True,4.0,0.017604166666666667,1.0,8.0,7.0,7.0,0.0,0.0
False,2.0,5.0,6.0,0.517417081885297,33.0,282.0,144.0,False,4.0,3.7585281635802468,4.0,7.0,6.0,3.5,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,280.0,True,1.0,1.9101273148148148,1.0,43.0,41.0,34.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,3.0,121.0,False,1.0,9.488506944444444,1.0,42.0,40.0,33.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,5.0,150.0,True,3.0,3.8641666666666667,1.0,41.0,40.0,32.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,343.0,True,3.0,3.832453703703704,1.0,40.0,39.5,31.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,444.0,True,2.0,4.115231481481482,1.0,3.0,3.0,1.0,0.0,0.0
False,1.0,1.0,1.0,0.0,7.0,7.0,413.0,True,4.0,0.057337962962962966,1.0,39.0,38.5,30.0,0.0,0.0
False,1.0,1.0,1.0,0.0,38.0,4.0,379.0,True,4.0,2.788310185185185,1.0,38.0,37.5,29.0,0.0,0.0
False,2.0,9.0,10.0,0.5672400061067041,278.0,278.0,224.4,True,3.0,2.881576388888889,5.0,37.0,37.0,15.5,0.0,0.0
False,1.0,2.0,2.0,0.8112781244591328,4.0,0.0,76.5,True,3.0,4.163240740740741,2.0,36.0,36.0,27.0,0.0,0.0
False,2.0,2.0,3.0,1.2427303803729568,37.0,1.0,94.0,True,3.0,4.339984567901235,3.0,35.0,35.0,16.5,0.0,0.0
False,1.0,1.0,1.0,0.0,0.0,7.0,205.0,False,6.0,3.660474537037037,1.0,34.0,34.0,2.0,0.0,0.0
